kod_vykonu;nazov_vykonu;kod_ms
5z1602;Spinálny operačný výkon s využitím intraoperačného neuromonitoringu;S12-26
5t6251;Foraminotómia, 1 segment;S12-27
5t6252;Foraminotómia, 2 segmenty;S12-27
5t6253;Foraminotómia, 3 segmenty;S12-27
5t6254;Foraminotómia, 4 a viac segmentov;S12-27
5t6321;Kostná náhrada na chrbtici, použite autológnej spongiózy (štepu) alebo kortikospongiózneho štepu;S12-27
5t6300;Kostná náhrada na chrbtici, použitie kostného materiálu z kolagénnych vlákien bez obohatenia rastovými bunkami kosti;S12-27
5t6301;Kostná náhrada na chrbtici, použitie kostného materiálu z kolagénnych vlákien s obohatením rastovými bunkami kosti;S12-27
5t6310;Kostná náhrada na chrbtici, použite keramického kostného materiálu bez obohatenia rastovými bunkami kosti;S12-27
5t6311;Kostná náhrada na chrbtici, použite keramického kostného materiálu s obohatením rastovými bunkami kosti;S12-27
5t6320;Kostná náhrada na chrbtici, použite humánnej demineralizovanej kostnej matrix;S12-27
5t6322;Kostná náhrada na chrbtici, použitie alogénneho kostného transplantátu;S12-27
5t6323;Kostná náhrada na chrbtici, použitie xenogénneho kostného transplantátu;S12-27
5t63x;Kostná náhrada na chrbtici, ostatné;S12-27
5t69x2;Odstránenie osteosyntetického materiálu z chrbtice;S12-27
5t6744;Komplexná kombinovaná ventrálna a dorzálna rekonštrukcia na krčnej chrbtici s fúziou (360 stupňov);S12-27
5t6745;Komplexná kombinovaná ventrálna a dorzálna rekonštrukcia na hrudníkovo- driekovej chrbtici s fúziou (360 stupňov);S12-27
5t69x4;Revízia po operácii chrbtice;S12-27
5a90461;Dorzálny prístup k Os sacrum a k Os coccygis;S12-27
5a90462;Ventrálny prístup k Os sacrum a Os coccygis;S12-27
5a90454;Kombinácia pararektal-retroperitoneálneho prístupu;S12-27
5a90455;Kombinácia torako-retroperitoneálne-retroperitoneálneho prístupu;S12-27
5z111a;Stereotaktická rádiochirurgia;S12-27
5z1123;Roboticky asistovaný chirurgický výkon;S12-27
5z141;Konverzia endoskopického výkonu na otvorený;S12-27
5z142;Reoperácia;S12-27
5z143;Predčasné ukončenie operácie;S12-27
5a90211;Laminotómia krčnej chrbtice, 1 segment;S12-28
5a90212;Laminotómia krčnej chrbtice, 2 segmenty;S12-28
5a90213;Laminotómia krčnej chrbtice, 3 a viac segmentov;S12-28
5a90221;Hemilaminektómia krčnej chrbtice, 1 segment;S12-28
5a90222;Hemilaminektómia krčnej chrbtice, 2 segmenty;S12-28
5a90223;Hemilaminektómia krčnej chrbtice, 3 a viac segmentov;S12-28
5a90231;Laminektómia krčnej chrbtice, 1 segment;S12-28
5a90232;Laminektómia krčnej chrbtice, 2 segmenty;S12-28
5a90233;Laminektómia krčnej chrbtice, 3 a viac segmentov;S12-28
5t6231;Parciálna artrektómia, 1 segment;S12-28
5t6232;Parciálna artrektómia, 2 segmenty;S12-28
5t6233;Parciálna artrektómia, 3 segmenty;S12-28
5t6234;Parciálna artrektómia, 4 a viac segmentov;S12-28
5t6241;Totálna artrektómia, 1 segment;S12-28
5t6242;Totálna artrektómia, 2 segmenty;S12-28
5t6243;Totálna artrektómia, 3 segmenty;S12-28
5t6244;Totálna artrektómia, 4 a viac segmentov;S12-28
5t6251;Foraminotómia, 1 segment;S12-28
5t6252;Foraminotómia, 2 segmenty;S12-28
5t6253;Foraminotómia, 3 segmenty;S12-28
5t6254;Foraminotómia, 4 a viac segmentov;S12-28
5t6601;Osteosyntéza chrbtice drôtovou serklážou, 1 segment;S12-28
5t6602;Osteosyntéza chrbtice drôtovou serklážou, 2 segmenty;S12-28
5t6603;Osteosyntéza chrbtice drôtovou serklážou, 3 segmenty;S12-28
5t6604;Osteosyntéza chrbtice drôtovou serklážou, 4 a viac segmentov;S12-28
5t6611;Osteosyntéza chrbtice skrutkou, 1 segment;S12-28
5t6612;Osteosyntéza chrbtice skrutkou, 2 segmenty;S12-28
5t6613;Osteosyntéza chrbtice skrutkou, 3 segmenty;S12-28
5t6614;Osteosyntéza chrbtice skrutkou, 4 a viac segmentov;S12-28
5t6631;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 1 segment;S12-28
5t6632;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 2 segmenty;S12-28
5t6633;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 3 segmenty;S12-28
5t6634;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 4 a viac segmentov;S12-28
5t6641;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 1 segment;S12-28
5t6642;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 2 segmenty;S12-28
5t6643;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 3 segmenty;S12-28
5t6644;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 4 a viac segmentov;S12-28
5t6651;Osteosyntéza chrbtice systémom skrutiek a tyčí, 1 segment;S12-28
5t6652;Osteosyntéza chrbtice systémom skrutiek a tyčí, 2 segmenty;S12-28
5t6653;Osteosyntéza chrbtice systémom skrutiek a tyčí, 3 segmenty;S12-28
5t6654;Osteosyntéza chrbtice systémom skrutiek a tyčí, 4 a viac segmentov;S12-28
5t66x1;Osteosyntéza chrbtice, ostatné: 1 segment;S12-28
5t66x2;Osteosyntéza chrbtice, ostatné: 2 segmenty;S12-28
5t66x3;Osteosyntéza chrbtice, ostatné: 3 segmenty;S12-28
5t66x4;Osteosyntéza chrbtice, ostatné: 4 a viac segmentov;S12-28
5t69x2;Odstránenie osteosyntetického materiálu z chrbtice;S12-28
5t69x1;HALO fixácia chrbtice;S12-28
5t69x4;Revízia po operácii chrbtice;S12-28
5a901a;Prístup ku kraniocervikálnemu spojeniu, transorálne;S12-28
5a901b;Prístup ku kraniocervikálnemu spojeniu, dorzálne;S12-28
5a901c;Prístup ku kraniocervikálnemu spojeniu, laterálne;S12-28
5a90201;Dorzálny prístup ku krčnej chrbtici, 1 segment;S12-28
5a90202;Dorzálny prístup ku krčnej chrbtici, 2 segmenty;S12-28
5a90203;Dorzálny prístup ku krčnej chrbtici, 3 a viac segmentov;S12-28
5a902x;Iný prístup ku krčnej chrbtici;S12-28
5t600;Incízie kostného a kĺbneho tkaniva chrbtice, debridement;S12-28
5t601;Incízie kostného a kĺbneho tkaniva chrbtice, sekvestrotómia;S12-28
5t603;Incízie kostného a kĺbneho tkaniva chrbtice, odstránenie cudzieho telesa;S12-28
5t604;Incízie kostného a kĺbneho tkaniva chrbtice, drenáž;S12-28
5t605;Incízie kostného a kĺbneho tkaniva chrbtice, revízia fistuly;S12-28
5t606;Incízie kostného a kĺbneho tkaniva chrbtice, revízia fistuly so sekvestrotómiou;S12-28
5z111a;Stereotaktická rádiochirurgia;S12-28
5z1123;Roboticky asistovaný chirurgický výkon;S12-28
5z141;Konverzia endoskopického výkonu na otvorený;S12-28
5z142;Reoperácia;S12-28
5z143;Predčasné ukončenie operácie;S12-28
5z1602;Spinálny operačný výkon s využitím intraoperačného neuromonitoringu;S12-28
5a90211;Laminotómia krčnej chrbtice, 1 segment;S12-29
5a90212;Laminotómia krčnej chrbtice, 2 segmenty;S12-29
5a90213;Laminotómia krčnej chrbtice, 3 a viac segmentov;S12-29
5a90221;Hemilaminektómia krčnej chrbtice, 1 segment;S12-29
5a90222;Hemilaminektómia krčnej chrbtice, 2 segmenty;S12-29
5a90223;Hemilaminektómia krčnej chrbtice, 3 a viac segmentov;S12-29
5a90231;Laminektómia krčnej chrbtice, 1 segment;S12-29
5a90232;Laminektómia krčnej chrbtice, 2 segmenty;S12-29
5a90233;Laminektómia krčnej chrbtice, 3 a viac segmentov;S12-29
5t6231;Parciálna artrektómia, 1 segment;S12-29
5t6232;Parciálna artrektómia, 2 segmenty;S12-29
5t6233;Parciálna artrektómia, 3 segmenty;S12-29
5t6234;Parciálna artrektómia, 4 a viac segmentov;S12-29
5t6241;Totálna artrektómia, 1 segment;S12-29
5t6242;Totálna artrektómia, 2 segmenty;S12-29
5t6243;Totálna artrektómia, 3 segmenty;S12-29
5t6244;Totálna artrektómia, 4 a viac segmentov;S12-29
5t6251;Foraminotómia, 1 segment;S12-29
5t6252;Foraminotómia, 2 segmenty;S12-29
5t6253;Foraminotómia, 3 segmenty;S12-29
5t6254;Foraminotómia, 4 a viac segmentov;S12-29
5t6601;Osteosyntéza chrbtice drôtovou serklážou, 1 segment;S12-29
5t6602;Osteosyntéza chrbtice drôtovou serklážou, 2 segmenty;S12-29
5t6603;Osteosyntéza chrbtice drôtovou serklážou, 3 segmenty;S12-29
5t6604;Osteosyntéza chrbtice drôtovou serklážou, 4 a viac segmentov;S12-29
5t6611;Osteosyntéza chrbtice skrutkou, 1 segment;S12-29
5t6612;Osteosyntéza chrbtice skrutkou, 2 segmenty;S12-29
5t6613;Osteosyntéza chrbtice skrutkou, 3 segmenty;S12-29
5t6614;Osteosyntéza chrbtice skrutkou, 4 a viac segmentov;S12-29
5t6631;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 1 segment;S12-29
5t6632;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 2 segmenty;S12-29
5t6633;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 3 segmenty;S12-29
5t6634;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 4 a viac segmentov;S12-29
5t6641;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 1 segment;S12-29
5t6642;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 2 segmenty;S12-29
5t6643;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 3 segmenty;S12-29
5t6644;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 4 a viac segmentov;S12-29
5t6651;Osteosyntéza chrbtice systémom skrutiek a tyčí, 1 segment;S12-29
5t6652;Osteosyntéza chrbtice systémom skrutiek a tyčí, 2 segmenty;S12-29
5t6653;Osteosyntéza chrbtice systémom skrutiek a tyčí, 3 segmenty;S12-29
5t6654;Osteosyntéza chrbtice systémom skrutiek a tyčí, 4 a viac segmentov;S12-29
5t66x1;Osteosyntéza chrbtice, ostatné: 1 segment;S12-29
5t66x2;Osteosyntéza chrbtice, ostatné: 2 segmenty;S12-29
5t66x3;Osteosyntéza chrbtice, ostatné: 3 segmenty;S12-29
5t66x4;Osteosyntéza chrbtice, ostatné: 4 a viac segmentov;S12-29
5t69x2;Odstránenie osteosyntetického materiálu z chrbtice;S12-29
5t69x1;HALO fixácia chrbtice;S12-29
5t69x4;Revízia po operácii chrbtice;S12-29
5a901a;Prístup ku kraniocervikálnemu spojeniu, transorálne;S12-29
5a901b;Prístup ku kraniocervikálnemu spojeniu, dorzálne;S12-29
5a901c;Prístup ku kraniocervikálnemu spojeniu, laterálne;S12-29
5a90201;Dorzálny prístup ku krčnej chrbtici, 1 segment;S12-29
5a90202;Dorzálny prístup ku krčnej chrbtici, 2 segmenty;S12-29
5a90203;Dorzálny prístup ku krčnej chrbtici, 3 a viac segmentov;S12-29
5a902x;Iný prístup ku krčnej chrbtici;S12-29
5t600;Incízie kostného a kĺbneho tkaniva chrbtice, debridement;S12-29
5t601;Incízie kostného a kĺbneho tkaniva chrbtice, sekvestrotómia;S12-29
5t603;Incízie kostného a kĺbneho tkaniva chrbtice, odstránenie cudzieho telesa;S12-29
5t604;Incízie kostného a kĺbneho tkaniva chrbtice, drenáž;S12-29
5t605;Incízie kostného a kĺbneho tkaniva chrbtice, revízia fistuly;S12-29
5t606;Incízie kostného a kĺbneho tkaniva chrbtice, revízia fistuly so sekvestrotómiou;S12-29
5z111a;Stereotaktická rádiochirurgia;S12-29
5z1123;Roboticky asistovaný chirurgický výkon;S12-29
5z141;Konverzia endoskopického výkonu na otvorený;S12-29
5z142;Reoperácia;S12-29
5z143;Predčasné ukončenie operácie;S12-29
5z1602;Spinálny operačný výkon s využitím intraoperačného neuromonitoringu;S12-29
5a90311;Laminotómia hrudnej chrbtice, 1 segment;S12-30
5a90312;Laminotómia hrudnej chrbtice, 2 segmenty;S12-30
5a90313;Laminotómia hrudnej chrbtice, 3 a viac segmentov;S12-30
5a90321;Hemilaminektómia hrudnej chrbtice, 1 segment;S12-30
5a90322;Hemilaminektómia hrudnej chrbtice, 2 segmenty;S12-30
5a90323;Hemilaminektómia hrudnej chrbtice, 3 a viac segmentov;S12-30
5a90331;Laminektómia hrudnej chrbtice, 1 segment;S12-30
5a90332;Laminektómia hrudnej chrbtice, 2 segmenty;S12-30
5a90333;Laminektómia hrudnej chrbtice, 3 a viac segmentov;S12-30
5a90411;Laminotómia bedrovej chrbtice, 1 segment;S12-30
5a90412;Laminotómia bedrovej chrbtice, 2 segmenty;S12-30
5a90413;Laminotómia bedrovej chrbtice, 3 a viac segmentov;S12-30
5a90421;Hemilaminektómia bedrovej chrbtice, 1 segment;S12-30
5a90422;Hemilaminektómia bedrovej chrbtice, 2 segmenty;S12-30
5a90423;Hemilaminektómia bedrovej chrbtice, 3 a viac segmentov;S12-30
5a90431;Laminektómia bedrovej chrbtice, 1 segment;S12-30
5a90432;Laminektómia bedrovej chrbtice, 2 segmenty;S12-30
5a90433;Laminektómia bedrovej chrbtice, 3 a viac segmentov;S12-30
5a90441;Flavektómia bedrovej chrbtice, 1 segment;S12-30
5a90442;Flavektómia bedrovej chrbtice, 2 segmenty;S12-30
5a90443;Flavektómia bedrovej chrbtice, 3 a viac segmentov;S12-30
5t6231;Parciálna artrektómia, 1 segment;S12-30
5t6232;Parciálna artrektómia, 2 segmenty;S12-30
5t6233;Parciálna artrektómia, 3 segmenty;S12-30
5t6234;Parciálna artrektómia, 4 a viac segmentov;S12-30
5t6241;Totálna artrektómia, 1 segment;S12-30
5t6242;Totálna artrektómia, 2 segmenty;S12-30
5t6243;Totálna artrektómia, 3 segmenty;S12-30
5t6244;Totálna artrektómia, 4 a viac segmentov;S12-30
5t6251;Foraminotómia, 1 segment;S12-30
5t6252;Foraminotómia, 2 segmenty;S12-30
5t6253;Foraminotómia, 3 segmenty;S12-30
5t6254;Foraminotómia, 4 a viac segmentov;S12-30
5t6601;Osteosyntéza chrbtice drôtovou serklážou, 1 segment;S12-30
5t6602;Osteosyntéza chrbtice drôtovou serklážou, 2 segmenty;S12-30
5t6603;Osteosyntéza chrbtice drôtovou serklážou, 3 segmenty;S12-30
5t6604;Osteosyntéza chrbtice drôtovou serklážou, 4 a viac segmentov;S12-30
5t6611;Osteosyntéza chrbtice skrutkou, 1 segment;S12-30
5t6612;Osteosyntéza chrbtice skrutkou, 2 segmenty;S12-30
5t6613;Osteosyntéza chrbtice skrutkou, 3 segmenty;S12-30
5t6614;Osteosyntéza chrbtice skrutkou, 4 a viac segmentov;S12-30
5t6631;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 1 segment;S12-30
5t6632;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 2 segmenty;S12-30
5t6633;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 3 segmenty;S12-30
5t6634;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 4 a viac segmentov;S12-30
5t6641;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 1 segment;S12-30
5t6642;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 2 segmenty;S12-30
5t6643;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 3 segmenty;S12-30
5t6644;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 4 a viac segmentov;S12-30
5t6651;Osteosyntéza chrbtice systémom skrutiek a tyčí, 1 segment;S12-30
5t6652;Osteosyntéza chrbtice systémom skrutiek a tyčí, 2 segmenty;S12-30
5t6653;Osteosyntéza chrbtice systémom skrutiek a tyčí, 3 segmenty;S12-30
5t6654;Osteosyntéza chrbtice systémom skrutiek a tyčí, 4 a viac segmentov;S12-30
5t66x1;Osteosyntéza chrbtice, ostatné: 1 segment;S12-30
5t66x2;Osteosyntéza chrbtice, ostatné: 2 segmenty;S12-30
5t66x3;Osteosyntéza chrbtice, ostatné: 3 segmenty;S12-30
5t66x4;Osteosyntéza chrbtice, ostatné: 4 a viac segmentov;S12-30
5t69x2;Odstránenie osteosyntetického materiálu z chrbtice;S12-30
5t69x4;Revízia po operácii chrbtice;S12-30
5a90301;Dorzálny prístup k hrudnej chrbtici, 1 segment;S12-30
5a90302;Dorzálny prístup k hrudnej chrbtici, 2 segmenty;S12-30
5a90303;Dorzálny prístup k hrudnej chrbtici, 3 a viac segmentov;S12-30
5a903x;Iný prístup k hrudnej chrbtici;S12-30
5a90401;Dorzálny prístup k bedrovej chrbtici, 1 segment;S12-30
5a90402;Dorzálny prístup k bedrovej chrbtici, 2 segmenty;S12-30
5a90403;Dorzálny prístup k bedrovej chrbtici, 3 a viac segmentov;S12-30
5a90451;Transperitoneálny prístup k bedrovej chrbtici;S12-30
5a90452;Dorzolaterálny prístup k bedrovej chrbtici;S12-30
5a90453;Retroperitoneálny prístup k bedrovej chrbtici;S12-30
5a90455;Kombinácia torako-retroperitoneálne-retroperitoneálneho prístupu;S12-30
5a904x;Iný prístup k bedrovej chrbtici;S12-30
5t600;Incízie kostného a kĺbneho tkaniva chrbtice, debridement;S12-30
5t601;Incízie kostného a kĺbneho tkaniva chrbtice, sekvestrotómia;S12-30
5t603;Incízie kostného a kĺbneho tkaniva chrbtice, odstránenie cudzieho telesa;S12-30
5t604;Incízie kostného a kĺbneho tkaniva chrbtice, drenáž;S12-30
5t605;Incízie kostného a kĺbneho tkaniva chrbtice, revízia fistuly;S12-30
5t606;Incízie kostného a kĺbneho tkaniva chrbtice, revízia fistuly so sekvestrotómiou;S12-30
5t6991;Vertebroplastika, 1 stavec;S12-30
5t6992;Vertebroplastika, 2 stavce;S12-30
5t6993;Vertebroplastika, 3 stavce;S12-30
5t6994;Vertebroplastika, 4 a viac stavcov;S12-30
5t69a1;Kyfoplastika, 1 stavec;S12-30
5t69a2;Kyfoplastika, 2 stavce;S12-30
5t69a3;Kyfoplastika, 3 stavce;S12-30
5t69a4;Kyfoplastika, 4 a viac stavcov;S12-30
5z111a;Stereotaktická rádiochirurgia;S12-30
5z1123;Roboticky asistovaný chirurgický výkon;S12-30
5z141;Konverzia endoskopického výkonu na otvorený;S12-30
5z142;Reoperácia;S12-30
5t6251;Foraminotómia, 1 segment;S12-31
5t6252;Foraminotómia, 2 segmenty;S12-31
5t6253;Foraminotómia, 3 segmenty;S12-31
5t6254;Foraminotómia, 4 a viac segmentov;S12-31
5t6321;Kostná náhrada na chrbtici, použite autológnej spongiózy (štepu) alebo kortikospongiózneho štepu;S12-31
5t6300;Kostná náhrada na chrbtici, použitie kostného materiálu z kolagénnych vlákien bez obohatenia rastovými bunkami kosti;S12-31
5t6301;Kostná náhrada na chrbtici, použitie kostného materiálu z kolagénnych vlákien s obohatením rastovými bunkami kosti;S12-31
5t6310;Kostná náhrada na chrbtici, použite keramického kostného materiálu bez obohatenia rastovými bunkami kosti;S12-31
5t6311;Kostná náhrada na chrbtici, použite keramického kostného materiálu s obohatením rastovými bunkami kosti;S12-31
5t6320;Kostná náhrada na chrbtici, použite humánnej demineralizovanej kostnej matrix;S12-31
5t6322;Kostná náhrada na chrbtici, použitie alogénneho kostného transplantátu;S12-31
5t6323;Kostná náhrada na chrbtici, použitie xenogénneho kostného transplantátu;S12-31
5t63x;Kostná náhrada na chrbtici, ostatné;S12-31
5t69x2;Odstránenie osteosyntetického materiálu z chrbtice;S12-31
5t6744;Komplexná kombinovaná ventrálna a dorzálna rekonštrukcia na krčnej chrbtici s fúziou (360 stupňov);S12-31
5t6745;Komplexná kombinovaná ventrálna a dorzálna rekonštrukcia na hrudníkovo- driekovej chrbtici s fúziou (360 stupňov);S12-31
5t69x4;Revízia po operácii chrbtice;S12-31
5a90461;Dorzálny prístup k Os sacrum a k Os coccygis;S12-31
5a90462;Ventrálny prístup k Os sacrum a Os coccygis;S12-31
5a90454;Kombinácia pararektal-retroperitoneálneho prístupu;S12-31
5a90455;Kombinácia torako-retroperitoneálne-retroperitoneálneho prístupu;S12-31
5t600;Incízie kostného a kĺbneho tkaniva chrbtice, debridement;S12-31
5t601;Incízie kostného a kĺbneho tkaniva chrbtice, sekvestrotómia;S12-31
5t603;Incízie kostného a kĺbneho tkaniva chrbtice, odstránenie cudzieho telesa;S12-31
5t604;Incízie kostného a kĺbneho tkaniva chrbtice, drenáž;S12-31
5t605;Incízie kostného a kĺbneho tkaniva chrbtice, revízia fistuly;S12-31
5t606;Incízie kostného a kĺbneho tkaniva chrbtice, revízia fistuly so sekvestrotómiou;S12-31
5z111a;Stereotaktická rádiochirurgia;S12-31
5z1123;Roboticky asistovaný chirurgický výkon;S12-31
5z141;Konverzia endoskopického výkonu na otvorený;S12-31
5z142;Reoperácia;S12-31
5z143;Predčasné ukončenie operácie;S12-31
13n094;Biopsia s incíziou peritonea;S44-21
5j5540;Excízia chorého tkaniva bránice bez uzáveru aloplastickým materiálom;S44-21
5m201;Transabdominálna totálna splenektómia, laparotomicky;S44-21
5n129;Iná atypická parciálna resekcia žalúdka;S44-21
5n12x;Ostatná revízia po resekcii žalúdka;S44-21
5n13a0;Subtotálna resekcia žalúdka (4/5) s gastrojejunostómiou analogicky Billroth-II bez lymfadenektómie;S44-21
5n13a1;Subtotálna resekcia žalúdka (4/5) s gastrojejunostómiou analogicky Billroth-II so systematickým čiastočným odstránenim lymfatických uzlín;S44-21
