kod_vykonu;nazov_vykonu;kod_ms
5t6603;Osteosyntéza chrbtice drôtovou serklážou, 3 segmenty;S55-36
5t6604;Osteosyntéza chrbtice drôtovou serklážou, 4 a viac segmentov;S55-36
5t6611;Osteosyntéza chrbtice skrutkou, 1 segment;S55-36
5t6612;Osteosyntéza chrbtice skrutkou, 2 segmenty;S55-36
5t6613;Osteosyntéza chrbtice skrutkou, 3 segmenty;S55-36
5t6614;Osteosyntéza chrbtice skrutkou, 4 a viac segmentov;S55-36
5t6631;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 1 segment;S55-36
5t6632;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 2 segmenty;S55-36
5t6633;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 3 segmenty;S55-36
5t6634;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 4 a viac segmentov;S55-36
5t6641;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 1 segment;S55-36
5t6642;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 2 segmenty;S55-36
5t6643;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 3 segmenty;S55-36
5t6644;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 4 a viac segmentov;S55-36
5t6651;Osteosyntéza chrbtice systémom skrutiek a tyčí, 1 segment;S55-36
5t6652;Osteosyntéza chrbtice systémom skrutiek a tyčí, 2 segmenty;S55-36
5t6653;Osteosyntéza chrbtice systémom skrutiek a tyčí, 3 segmenty;S55-36
5t6654;Osteosyntéza chrbtice systémom skrutiek a tyčí, 4 a viac segmentov;S55-36
5t66x1;Osteosyntéza chrbtice, ostatné: 1 segment;S55-36
5t66x2;Osteosyntéza chrbtice, ostatné: 2 segmenty;S55-36
5t66x3;Osteosyntéza chrbtice, ostatné: 3 segmenty;S55-36
5t66x4;Osteosyntéza chrbtice, ostatné: 4 a viac segmentov;S55-36
5t69x2;Odstránenie osteosyntetického materiálu z chrbtice;S55-36
5t69x4;Revízia po operácii chrbtice;S55-36
5a90301;Dorzálny prístup k hrudnej chrbtici, 1 segment;S55-36
5a90302;Dorzálny prístup k hrudnej chrbtici, 2 segmenty;S55-36
5a90303;Dorzálny prístup k hrudnej chrbtici, 3 a viac segmentov;S55-36
5a903x;Iný prístup k hrudnej chrbtici;S55-36
5a90401;Dorzálny prístup k bedrovej chrbtici, 1 segment;S55-36
5a90402;Dorzálny prístup k bedrovej chrbtici, 2 segmenty;S55-36
5a90403;Dorzálny prístup k bedrovej chrbtici, 3 a viac segmentov;S55-36
5a90451;Transperitoneálny prístup k bedrovej chrbtici;S55-36
5a90452;Dorzolaterálny prístup k bedrovej chrbtici;S55-36
5a90453;Retroperitoneálny prístup k bedrovej chrbtici;S55-36
5a90455;Kombinácia torako-retroperitoneálne-retroperitoneálneho prístupu;S55-36
5a904x;Iný prístup k bedrovej chrbtici;S55-36
5t69b1;Implantácia medzitŕňového rozvierača na chrbtici, 1 segment;S55-36
5t69b2;Implantácia medzitŕňového rozvierača na chrbtici, 2 segmenty;S55-36
5t69b3;Implantácia medzitŕňového rozvierača na chrbtici, 3 a viac segmentov;S55-36
5t69c1;Výmena medzitŕňového rozvierača na chrbtici, 1 segment;S55-36
5t69c2;Výmena medzitŕňového rozvierača na chrbtici, 2 segmenty;S55-36
5t69c3;Výmena medzitŕňového rozvierača na chrbtici, 3 a viac segmentov;S55-36
5t69d1;Odstránenie medzitŕňového rozvierača z chrbtice, 1 segment;S55-36
5t69d2;Odstránenie medzitŕňového rozvierača z chrbtice, 2 segmenty;S55-36
5t69d3;Odstránenie medzitŕňového rozvierača z chrbtice, 3 a viac segmentov;S55-36
5z111a;Stereotaktická rádiochirurgia;S55-36
5z1123;Roboticky asistovaný chirurgický výkon;S55-36
5z141;Konverzia endoskopického výkonu na otvorený;S55-36
5z142;Reoperácia;S55-36
5z143;Predčasné ukončenie operácie;S55-36
5z1602;Spinálny operačný výkon s využitím intraoperačného neuromonitoringu;S55-36
5t6251;Foraminotómia, 1 segment;S55-37
5t6252;Foraminotómia, 2 segmenty;S55-37
5t6253;Foraminotómia, 3 segmenty;S55-37
5t6254;Foraminotómia, 4 a viac segmentov;S55-37
5t6321;Kostná náhrada na chrbtici, použite autológnej spongiózy (štepu) alebo kortikospongiózneho štepu;S55-37
5t6300;Kostná náhrada na chrbtici, použitie kostného materiálu z kolagénnych vlákien bez obohatenia rastovými bunkami kosti;S55-37
5t6301;Kostná náhrada na chrbtici, použitie kostného materiálu z kolagénnych vlákien s obohatením rastovými bunkami kosti;S55-37
5t6310;Kostná náhrada na chrbtici, použite keramického kostného materiálu bez obohatenia rastovými bunkami kosti;S55-37
5t6311;Kostná náhrada na chrbtici, použite keramického kostného materiálu s obohatením rastovými bunkami kosti;S55-37
5t6320;Kostná náhrada na chrbtici, použite humánnej demineralizovanej kostnej matrix;S55-37
5t6322;Kostná náhrada na chrbtici, použitie alogénneho kostného transplantátu;S55-37
5t6323;Kostná náhrada na chrbtici, použitie xenogénneho kostného transplantátu;S55-37
5t63x;Kostná náhrada na chrbtici, ostatné;S55-37
5t69x2;Odstránenie osteosyntetického materiálu z chrbtice;S55-37
5t6744;Komplexná kombinovaná ventrálna a dorzálna rekonštrukcia na krčnej chrbtici s fúziou (360 stupňov);S55-37
5t6745;Komplexná kombinovaná ventrálna a dorzálna rekonštrukcia na hrudníkovo- driekovej chrbtici s fúziou (360 stupňov);S55-37
5t69x4;Revízia po operácii chrbtice;S55-37
5a90461;Dorzálny prístup k Os sacrum a k Os coccygis;S55-37
5a90462;Ventrálny prístup k Os sacrum a Os coccygis;S55-37
5a90454;Kombinácia pararektal-retroperitoneálneho prístupu;S55-37
5a90455;Kombinácia torako-retroperitoneálne-retroperitoneálneho prístupu;S55-37
5z111a;Stereotaktická rádiochirurgia;S55-37
5z1123;Roboticky asistovaný chirurgický výkon;S55-37
5z141;Konverzia endoskopického výkonu na otvorený;S55-37
5z142;Reoperácia;S55-37
5z143;Predčasné ukončenie operácie;S55-37
5a90211;Laminotómia krčnej chrbtice, 1 segment;S55-38
5a90212;Laminotómia krčnej chrbtice, 2 segmenty;S55-38
5a90213;Laminotómia krčnej chrbtice, 3 a viac segmentov;S55-38
5a90221;Hemilaminektómia krčnej chrbtice, 1 segment;S55-38
5a90222;Hemilaminektómia krčnej chrbtice, 2 segmenty;S55-38
5a90223;Hemilaminektómia krčnej chrbtice, 3 a viac segmentov;S55-38
5a90231;Laminektómia krčnej chrbtice, 1 segment;S55-38
5a90232;Laminektómia krčnej chrbtice, 2 segmenty;S55-38
5a90233;Laminektómia krčnej chrbtice, 3 a viac segmentov;S55-38
5t6231;Parciálna artrektómia, 1 segment;S55-38
5t6232;Parciálna artrektómia, 2 segmenty;S55-38
5t6233;Parciálna artrektómia, 3 segmenty;S55-38
5t6234;Parciálna artrektómia, 4 a viac segmentov;S55-38
5t6241;Totálna artrektómia, 1 segment;S55-38
5t6242;Totálna artrektómia, 2 segmenty;S55-38
5t6243;Totálna artrektómia, 3 segmenty;S55-38
5t6244;Totálna artrektómia, 4 a viac segmentov;S55-38
5t6251;Foraminotómia, 1 segment;S55-38
5t6252;Foraminotómia, 2 segmenty;S55-38
5t6253;Foraminotómia, 3 segmenty;S55-38
5t6254;Foraminotómia, 4 a viac segmentov;S55-38
5t6601;Osteosyntéza chrbtice drôtovou serklážou, 1 segment;S55-38
5t6602;Osteosyntéza chrbtice drôtovou serklážou, 2 segmenty;S55-38
5t6603;Osteosyntéza chrbtice drôtovou serklážou, 3 segmenty;S55-38
5t6604;Osteosyntéza chrbtice drôtovou serklážou, 4 a viac segmentov;S55-38
5t6611;Osteosyntéza chrbtice skrutkou, 1 segment;S55-38
5t6612;Osteosyntéza chrbtice skrutkou, 2 segmenty;S55-38
5t6613;Osteosyntéza chrbtice skrutkou, 3 segmenty;S55-38
5t6614;Osteosyntéza chrbtice skrutkou, 4 a viac segmentov;S55-38
5t6631;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 1 segment;S55-38
5t6632;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 2 segmenty;S55-38
5t6633;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 3 segmenty;S55-38
5t6634;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 4 a viac segmentov;S55-38
5t6641;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 1 segment;S55-38
5t6642;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 2 segmenty;S55-38
5t6643;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 3 segmenty;S55-38
5t6644;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 4 a viac segmentov;S55-38
5t6651;Osteosyntéza chrbtice systémom skrutiek a tyčí, 1 segment;S55-38
5t6652;Osteosyntéza chrbtice systémom skrutiek a tyčí, 2 segmenty;S55-38
5t6653;Osteosyntéza chrbtice systémom skrutiek a tyčí, 3 segmenty;S55-38
5t6654;Osteosyntéza chrbtice systémom skrutiek a tyčí, 4 a viac segmentov;S55-38
5t66x1;Osteosyntéza chrbtice, ostatné: 1 segment;S55-38
5t66x2;Osteosyntéza chrbtice, ostatné: 2 segmenty;S55-38
5t66x3;Osteosyntéza chrbtice, ostatné: 3 segmenty;S55-38
5t66x4;Osteosyntéza chrbtice, ostatné: 4 a viac segmentov;S55-38
5t69x2;Odstránenie osteosyntetického materiálu z chrbtice;S55-38
5t69x1;HALO fixácia chrbtice;S55-38
5t69x4;Revízia po operácii chrbtice;S55-38
5a901a;Prístup ku kraniocervikálnemu spojeniu, transorálne;S55-38
5a901b;Prístup ku kraniocervikálnemu spojeniu, dorzálne;S55-38
5a901c;Prístup ku kraniocervikálnemu spojeniu, laterálne;S55-38
5a90201;Dorzálny prístup ku krčnej chrbtici, 1 segment;S55-38
5a90202;Dorzálny prístup ku krčnej chrbtici, 2 segmenty;S55-38
5a90203;Dorzálny prístup ku krčnej chrbtici, 3 a viac segmentov;S55-38
5a902x;Iný prístup ku krčnej chrbtici;S55-38
5t600;Incízie kostného a kĺbneho tkaniva chrbtice, debridement;S55-38
5t601;Incízie kostného a kĺbneho tkaniva chrbtice, sekvestrotómia;S55-38
5t603;Incízie kostného a kĺbneho tkaniva chrbtice, odstránenie cudzieho telesa;S55-38
5t604;Incízie kostného a kĺbneho tkaniva chrbtice, drenáž;S55-38
5t605;Incízie kostného a kĺbneho tkaniva chrbtice, revízia fistuly;S55-38
5t606;Incízie kostného a kĺbneho tkaniva chrbtice, revízia fistuly so sekvestrotómiou;S55-38
5z111a;Stereotaktická rádiochirurgia;S55-38
5z1123;Roboticky asistovaný chirurgický výkon;S55-38
5z141;Konverzia endoskopického výkonu na otvorený;S55-38
5z142;Reoperácia;S55-38
5z143;Predčasné ukončenie operácie;S55-38
5z1602;Spinálny operačný výkon s využitím intraoperačného neuromonitoringu;S55-38
5a90211;Laminotómia krčnej chrbtice, 1 segment;S55-39
5a90212;Laminotómia krčnej chrbtice, 2 segmenty;S55-39
5a90213;Laminotómia krčnej chrbtice, 3 a viac segmentov;S55-39
5a90221;Hemilaminektómia krčnej chrbtice, 1 segment;S55-39
5a90222;Hemilaminektómia krčnej chrbtice, 2 segmenty;S55-39
5a90223;Hemilaminektómia krčnej chrbtice, 3 a viac segmentov;S55-39
5a90231;Laminektómia krčnej chrbtice, 1 segment;S55-39
5a90232;Laminektómia krčnej chrbtice, 2 segmenty;S55-39
5a90233;Laminektómia krčnej chrbtice, 3 a viac segmentov;S55-39
5t6231;Parciálna artrektómia, 1 segment;S55-39
5t6232;Parciálna artrektómia, 2 segmenty;S55-39
5t6233;Parciálna artrektómia, 3 segmenty;S55-39
5t6234;Parciálna artrektómia, 4 a viac segmentov;S55-39
5t6241;Totálna artrektómia, 1 segment;S55-39
5t6242;Totálna artrektómia, 2 segmenty;S55-39
5t6243;Totálna artrektómia, 3 segmenty;S55-39
5t6244;Totálna artrektómia, 4 a viac segmentov;S55-39
5t6251;Foraminotómia, 1 segment;S55-39
5t6252;Foraminotómia, 2 segmenty;S55-39
5t6253;Foraminotómia, 3 segmenty;S55-39
5t6254;Foraminotómia, 4 a viac segmentov;S55-39
5t6601;Osteosyntéza chrbtice drôtovou serklážou, 1 segment;S55-39
5t6602;Osteosyntéza chrbtice drôtovou serklážou, 2 segmenty;S55-39
5t6603;Osteosyntéza chrbtice drôtovou serklážou, 3 segmenty;S55-39
5t6604;Osteosyntéza chrbtice drôtovou serklážou, 4 a viac segmentov;S55-39
5t6611;Osteosyntéza chrbtice skrutkou, 1 segment;S55-39
5t6612;Osteosyntéza chrbtice skrutkou, 2 segmenty;S55-39
5t6613;Osteosyntéza chrbtice skrutkou, 3 segmenty;S55-39
5t6614;Osteosyntéza chrbtice skrutkou, 4 a viac segmentov;S55-39
5t6631;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 1 segment;S55-39
5t6632;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 2 segmenty;S55-39
5t6633;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 3 segmenty;S55-39
5t6634;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 4 a viac segmentov;S55-39
5t6641;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 1 segment;S55-39
5t6642;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 2 segmenty;S55-39
5t6643;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 3 segmenty;S55-39
5t6644;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 4 a viac segmentov;S55-39
5t6651;Osteosyntéza chrbtice systémom skrutiek a tyčí, 1 segment;S55-39
5t6652;Osteosyntéza chrbtice systémom skrutiek a tyčí, 2 segmenty;S55-39
5t6653;Osteosyntéza chrbtice systémom skrutiek a tyčí, 3 segmenty;S55-39
5t6654;Osteosyntéza chrbtice systémom skrutiek a tyčí, 4 a viac segmentov;S55-39
5t66x1;Osteosyntéza chrbtice, ostatné: 1 segment;S55-39
5t66x2;Osteosyntéza chrbtice, ostatné: 2 segmenty;S55-39
5t66x3;Osteosyntéza chrbtice, ostatné: 3 segmenty;S55-39
5t66x4;Osteosyntéza chrbtice, ostatné: 4 a viac segmentov;S55-39
5t69x2;Odstránenie osteosyntetického materiálu z chrbtice;S55-39
5t69x1;HALO fixácia chrbtice;S55-39
5t69x4;Revízia po operácii chrbtice;S55-39
5a901a;Prístup ku kraniocervikálnemu spojeniu, transorálne;S55-39
5a901b;Prístup ku kraniocervikálnemu spojeniu, dorzálne;S55-39
5a901c;Prístup ku kraniocervikálnemu spojeniu, laterálne;S55-39
5a90201;Dorzálny prístup ku krčnej chrbtici, 1 segment;S55-39
5a90202;Dorzálny prístup ku krčnej chrbtici, 2 segmenty;S55-39
5a90203;Dorzálny prístup ku krčnej chrbtici, 3 a viac segmentov;S55-39
5a902x;Iný prístup ku krčnej chrbtici;S55-39
5t600;Incízie kostného a kĺbneho tkaniva chrbtice, debridement;S55-39
5t601;Incízie kostného a kĺbneho tkaniva chrbtice, sekvestrotómia;S55-39
5t603;Incízie kostného a kĺbneho tkaniva chrbtice, odstránenie cudzieho telesa;S55-39
5t604;Incízie kostného a kĺbneho tkaniva chrbtice, drenáž;S55-39
5t605;Incízie kostného a kĺbneho tkaniva chrbtice, revízia fistuly;S55-39
5t606;Incízie kostného a kĺbneho tkaniva chrbtice, revízia fistuly so sekvestrotómiou;S55-39
5z111a;Stereotaktická rádiochirurgia;S55-39
5z1123;Roboticky asistovaný chirurgický výkon;S55-39
5z141;Konverzia endoskopického výkonu na otvorený;S55-39
5z142;Reoperácia;S55-39
5z143;Predčasné ukončenie operácie;S55-39
5z1602;Spinálny operačný výkon s využitím intraoperačného neuromonitoringu;S55-39
5a90311;Laminotómia hrudnej chrbtice, 1 segment;S55-40
5a90312;Laminotómia hrudnej chrbtice, 2 segmenty;S55-40
5a90313;Laminotómia hrudnej chrbtice, 3 a viac segmentov;S55-40
5a90321;Hemilaminektómia hrudnej chrbtice, 1 segment;S55-40
5a90322;Hemilaminektómia hrudnej chrbtice, 2 segmenty;S55-40
5a90323;Hemilaminektómia hrudnej chrbtice, 3 a viac segmentov;S55-40
5a90331;Laminektómia hrudnej chrbtice, 1 segment;S55-40
5a90332;Laminektómia hrudnej chrbtice, 2 segmenty;S55-40
5a90333;Laminektómia hrudnej chrbtice, 3 a viac segmentov;S55-40
5a90411;Laminotómia bedrovej chrbtice, 1 segment;S55-40
5a90412;Laminotómia bedrovej chrbtice, 2 segmenty;S55-40
5a90413;Laminotómia bedrovej chrbtice, 3 a viac segmentov;S55-40
5a90421;Hemilaminektómia bedrovej chrbtice, 1 segment;S55-40
5a90422;Hemilaminektómia bedrovej chrbtice, 2 segmenty;S55-40
5a90423;Hemilaminektómia bedrovej chrbtice, 3 a viac segmentov;S55-40
5a90431;Laminektómia bedrovej chrbtice, 1 segment;S55-40
5a90432;Laminektómia bedrovej chrbtice, 2 segmenty;S55-40
5a90433;Laminektómia bedrovej chrbtice, 3 a viac segmentov;S55-40
5a90441;Flavektómia bedrovej chrbtice, 1 segment;S55-40
5a90442;Flavektómia bedrovej chrbtice, 2 segmenty;S55-40
5a90443;Flavektómia bedrovej chrbtice, 3 a viac segmentov;S55-40
5t6231;Parciálna artrektómia, 1 segment;S55-40
5t6232;Parciálna artrektómia, 2 segmenty;S55-40
5t6233;Parciálna artrektómia, 3 segmenty;S55-40
5t6234;Parciálna artrektómia, 4 a viac segmentov;S55-40
5t6241;Totálna artrektómia, 1 segment;S55-40
5t6242;Totálna artrektómia, 2 segmenty;S55-40
5t6243;Totálna artrektómia, 3 segmenty;S55-40
5t6244;Totálna artrektómia, 4 a viac segmentov;S55-40
5t6251;Foraminotómia, 1 segment;S55-40
5t6252;Foraminotómia, 2 segmenty;S55-40
5t6253;Foraminotómia, 3 segmenty;S55-40
5t6254;Foraminotómia, 4 a viac segmentov;S55-40
5t6601;Osteosyntéza chrbtice drôtovou serklážou, 1 segment;S55-40
5t6602;Osteosyntéza chrbtice drôtovou serklážou, 2 segmenty;S55-40
5t6603;Osteosyntéza chrbtice drôtovou serklážou, 3 segmenty;S55-40
5t6604;Osteosyntéza chrbtice drôtovou serklážou, 4 a viac segmentov;S55-40
5t6611;Osteosyntéza chrbtice skrutkou, 1 segment;S55-40
5t6612;Osteosyntéza chrbtice skrutkou, 2 segmenty;S55-40
5t6613;Osteosyntéza chrbtice skrutkou, 3 segmenty;S55-40
5t6614;Osteosyntéza chrbtice skrutkou, 4 a viac segmentov;S55-40
5t6631;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 1 segment;S55-40
5t6632;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 2 segmenty;S55-40
5t6633;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 3 segmenty;S55-40
5t6634;Osteosyntéza chrbtice ventrálnym systémom skrutiek a dláh, 4 a viac segmentov;S55-40
5t6641;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 1 segment;S55-40
5t6642;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 2 segmenty;S55-40
5t6643;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 3 segmenty;S55-40
5t6644;Osteosyntéza chrbtice dorzálnym systémom skrutiek a dláh, 4 a viac segmentov;S55-40
5t6651;Osteosyntéza chrbtice systémom skrutiek a tyčí, 1 segment;S55-40
5t6652;Osteosyntéza chrbtice systémom skrutiek a tyčí, 2 segmenty;S55-40
5t6653;Osteosyntéza chrbtice systémom skrutiek a tyčí, 3 segmenty;S55-40
5t6654;Osteosyntéza chrbtice systémom skrutiek a tyčí, 4 a viac segmentov;S55-40
5t66x1;Osteosyntéza chrbtice, ostatné: 1 segment;S55-40
5t66x2;Osteosyntéza chrbtice, ostatné: 2 segmenty;S55-40
5t66x3;Osteosyntéza chrbtice, ostatné: 3 segmenty;S55-40
5t66x4;Osteosyntéza chrbtice, ostatné: 4 a viac segmentov;S55-40
5t69x2;Odstránenie osteosyntetického materiálu z chrbtice;S55-40
5t69x4;Revízia po operácii chrbtice;S55-40
5a90301;Dorzálny prístup k hrudnej chrbtici, 1 segment;S55-40
5a90302;Dorzálny prístup k hrudnej chrbtici, 2 segmenty;S55-40
5a90303;Dorzálny prístup k hrudnej chrbtici, 3 a viac segmentov;S55-40
5a903x;Iný prístup k hrudnej chrbtici;S55-40
5a90401;Dorzálny prístup k bedrovej chrbtici, 1 segment;S55-40
5a90402;Dorzálny prístup k bedrovej chrbtici, 2 segmenty;S55-40
5a90403;Dorzálny prístup k bedrovej chrbtici, 3 a viac segmentov;S55-40
5a90451;Transperitoneálny prístup k bedrovej chrbtici;S55-40
5a90452;Dorzolaterálny prístup k bedrovej chrbtici;S55-40
5a90453;Retroperitoneálny prístup k bedrovej chrbtici;S55-40
5a90455;Kombinácia torako-retroperitoneálne-retroperitoneálneho prístupu;S55-40
5a904x;Iný prístup k bedrovej chrbtici;S55-40
5t600;Incízie kostného a kĺbneho tkaniva chrbtice, debridement;S55-40
5t601;Incízie kostného a kĺbneho tkaniva chrbtice, sekvestrotómia;S55-40
5t603;Incízie kostného a kĺbneho tkaniva chrbtice, odstránenie cudzieho telesa;S55-40
