kod_hlavnej_diagnozy;nazov_hlavnej_diagnozy;kod_ms;nazov_ms
l253;Kontaktná dermatitída zapríčinená inými chemickými látkami, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
l254;Kontaktná dermatitída zapríčinená kontaktom potravy s kožou, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
l255;Kontaktná dermatitída zapríčinená rastlinami okrem rastlinných potravín, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
l272;Dermatitída zapríčinená požitou potravou;S34-05;Iné ochorenia kože, podkožia a slizníc II
l278;Dermatitída zapríčinená inou látkou užitou orálne, enterálne alebo parenterálne;S34-05;Iné ochorenia kože, podkožia a slizníc II
l279;Dermatitída zapríčinená bližšie neurčenou látkou užitou orálne, enterálne alebo parenterálne;S34-05;Iné ochorenia kože, podkožia a slizníc II
l290;Svrbenie anusu;S34-04;Iné ochorenia kože, podkožia a slizníc
l298;Iné svrbenie;S34-04;Iné ochorenia kože, podkožia a slizníc
l299;Svrbenie, bližšie neurčené;S34-04;Iné ochorenia kože, podkožia a slizníc
l305;Pityriasis alba;S34-04;Iné ochorenia kože, podkožia a slizníc
l42;Pityriasis rosea;S34-05;Iné ochorenia kože, podkožia a slizníc II
l441;Lichen nitidus;S34-05;Iné ochorenia kože, podkožia a slizníc II
l442;Lichen striatus;S34-05;Iné ochorenia kože, podkožia a slizníc II
l443;Lichen ruber moniliformis;S34-05;Iné ochorenia kože, podkožia a slizníc II
l500;Alergická žihľavka;S34-04;Iné ochorenia kože, podkožia a slizníc
l501;Idiopatická žihľavka;S34-04;Iné ochorenia kože, podkožia a slizníc
l502;Žihľavka zapríčinená chladom alebo teplom;S34-04;Iné ochorenia kože, podkožia a slizníc
l503;Dermografická žihľavka [urticaria factitia];S34-04;Iné ochorenia kože, podkožia a slizníc
l504;Vibračná žihľavka;S34-04;Iné ochorenia kože, podkožia a slizníc
l505;Cholínergická žihľavka;S34-04;Iné ochorenia kože, podkožia a slizníc
l506;Kontaktná žihľavka;S34-04;Iné ochorenia kože, podkožia a slizníc
l508;Iná žihľavka;S34-04;Iné ochorenia kože, podkožia a slizníc
l509;Žihľavka, bližšie neurčená;S34-04;Iné ochorenia kože, podkožia a slizníc
l550;Akútna solárna dermatitída 1. stupňa;S34-04;Iné ochorenia kože, podkožia a slizníc
l551;Akútna solárna dermatitída 2. stupňa;S34-05;Iné ochorenia kože, podkožia a slizníc II
l552;Akútna solárna dermatitída 3. stupňa;S34-05;Iné ochorenia kože, podkožia a slizníc II
l558;Iná akútna solárna dermatitída;S34-05;Iné ochorenia kože, podkožia a slizníc II
l559;Akútna solárna dermatitída, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
l560;Fototoxická lieková reakcia;S34-05;Iné ochorenia kože, podkožia a slizníc II
l561;Fotoalergická lieková reakcia;S34-05;Iné ochorenia kože, podkožia a slizníc II
l562;Fotokontaktná dermatitída;S34-05;Iné ochorenia kože, podkožia a slizníc II
l563;Solárna žihľavka;S34-04;Iné ochorenia kože, podkožia a slizníc
l564;Polymorfná svetelná dermatóza;S34-05;Iné ochorenia kože, podkožia a slizníc II
l568;Iná akútna zmena kože zapríčinená ultrafialovým žiarením, bližšie určená;S34-05;Iné ochorenia kože, podkožia a slizníc II
l569;Akútna zmena kože zapríčinená ultrafialovým žiarením, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
l570;Aktinická keratóza;S34-05;Iné ochorenia kože, podkožia a slizníc II
l572;Cutis rhomboidalis nuchae;S34-05;Iné ochorenia kože, podkožia a slizníc II
l573;Poikiloderma [Civatte];S34-05;Iné ochorenia kože, podkožia a slizníc II
l574;Cutis laxa senilis;S34-05;Iné ochorenia kože, podkožia a slizníc II
l575;Aktinický granulóm;S34-05;Iné ochorenia kože, podkožia a slizníc II
l578;Iné kožné zmeny zapríčinené chronickým vystavením účinku neionizujúceho žiarenia;S34-05;Iné ochorenia kože, podkožia a slizníc II
l579;Kožné zmeny zapríčinené chronickým vystavením účinku neionizujúceho žiarenia, bližšie neurčené;S34-05;Iné ochorenia kože, podkožia a slizníc II
l581;Chronická rádiodermatitída;S34-05;Iné ochorenia kože, podkožia a slizníc II
l590;Erytém a dermatitída zapríčinená ohňom (erythema et dermatitis ab igne);S34-04;Iné ochorenia kože, podkožia a slizníc
l598;Iné poškodenie kože a podkožného tkaniva zapríčinené žiarením, bližšie určené;S34-05;Iné ochorenia kože, podkožia a slizníc II
l599;Poškodenie kože a podkožného tkaniva zapríčinené žiarením, bližšie neurčené;S34-05;Iné ochorenia kože, podkožia a slizníc II
l600;Zarastajúci necht;S34-05;Iné ochorenia kože, podkožia a slizníc II
l601;Onycholýza;S34-05;Iné ochorenia kože, podkožia a slizníc II
l602;Onychogryfóza;S34-05;Iné ochorenia kože, podkožia a slizníc II
l603;Dystrofia nechtov;S34-05;Iné ochorenia kože, podkožia a slizníc II
l604;Beauove čiary;S34-05;Iné ochorenia kože, podkožia a slizníc II
l605;Syndróm žltých nechtov;S34-05;Iné ochorenia kože, podkožia a slizníc II
l608;Iná choroba nechtov;S34-05;Iné ochorenia kože, podkožia a slizníc II
l609;Choroba nechtov, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
l630;Alopecia (capitis) totalis;S34-05;Iné ochorenia kože, podkožia a slizníc II
l631;Alopecia universalis;S34-05;Iné ochorenia kože, podkožia a slizníc II
l632;Ophiasis;S34-05;Iné ochorenia kože, podkožia a slizníc II
l638;Iná alopecia areata;S34-05;Iné ochorenia kože, podkožia a slizníc II
l639;Alopecia areata, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
l640;Androgénna alopécia, zapríčinená liekmi;S34-05;Iné ochorenia kože, podkožia a slizníc II
l648;Iná androgénna alopécia;S34-05;Iné ochorenia kože, podkožia a slizníc II
l649;Androgénna alopécia, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
l650;Telogénne efluvium;S34-05;Iné ochorenia kože, podkožia a slizníc II
l651;Anagénne efluvium;S34-05;Iné ochorenia kože, podkožia a slizníc II
l652;Alopecia mucinosa;S34-05;Iné ochorenia kože, podkožia a slizníc II
l658;Iná nejazvová strata vlasov, bližšie určená;S34-05;Iné ochorenia kože, podkožia a slizníc II
l659;Nejazvová strata vlasov, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
l670;Trichorrhexis nodosa;S34-05;Iné ochorenia kože, podkožia a slizníc II
l671;Zmeny farby vlasov;S34-05;Iné ochorenia kože, podkožia a slizníc II
l678;Iná abnormalita farby vlasov a vlasového kmeňa;S34-05;Iné ochorenia kože, podkožia a slizníc II
l679;Abnormalita farby vlasov a vlasového kmeňa, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
l680;Hirzutizmus;S34-04;Iné ochorenia kože, podkožia a slizníc
l681;Získaná lanugová hypertrichóza;S34-05;Iné ochorenia kože, podkožia a slizníc II
l682;Lokálna hypertrichóza;S34-05;Iné ochorenia kože, podkožia a slizníc II
l683;Polytrichia;S34-05;Iné ochorenia kože, podkožia a slizníc II
l688;Iná hypertrichóza;S34-05;Iné ochorenia kože, podkožia a slizníc II
l689;Hypertrichóza, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
l700;Acne vulgaris;S34-04;Iné ochorenia kože, podkožia a slizníc
l704;Acne infantilis;S34-05;Iné ochorenia kože, podkožia a slizníc II
l705;Acne excoriée des jeunes filles;S34-05;Iné ochorenia kože, podkožia a slizníc II
l708;Iné akné;S34-05;Iné ochorenia kože, podkožia a slizníc II
l709;Akné, bližšie neurčené;S34-05;Iné ochorenia kože, podkožia a slizníc II
l710;Periorálna dermatitída;S34-05;Iné ochorenia kože, podkožia a slizníc II
l711;Rhinophyma;S34-05;Iné ochorenia kože, podkožia a slizníc II
l718;Iná rosacea;S34-05;Iné ochorenia kože, podkožia a slizníc II
l719;Rosacea, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
l720;Epidermová cysta;S34-05;Iné ochorenia kože, podkožia a slizníc II
l721;Trichilémová cysta;S34-05;Iné ochorenia kože, podkožia a slizníc II
l722;Steatocystoma multiplex;S34-05;Iné ochorenia kože, podkožia a slizníc II
l728;Iná folikulová cysta kože a podkožného tkaniva;S34-05;Iné ochorenia kože, podkožia a slizníc II
l729;Folikulová cysta kože a podkožného tkaniva, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
l730;Acne keloid [folliculitis sclerotisans nuchae];S34-05;Iné ochorenia kože, podkožia a slizníc II
l731;Pseudofolliculitis barbae;S34-05;Iné ochorenia kože, podkožia a slizníc II
l738;Iná choroba vlasových folikulov, bližšie určená;S34-05;Iné ochorenia kože, podkožia a slizníc II
l739;Choroba vlasových folikulov, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
l740;Miliaria rubra;S34-05;Iné ochorenia kože, podkožia a slizníc II
l741;Miliaria crystallina;S34-04;Iné ochorenia kože, podkožia a slizníc
l742;Miliaria profunda;S34-05;Iné ochorenia kože, podkožia a slizníc II
l743;Miliaria, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
l744;Anhidróza;S34-05;Iné ochorenia kože, podkožia a slizníc II
l748;Iná choroba ekrinných potných žliaz;S34-05;Iné ochorenia kože, podkožia a slizníc II
l749;Choroba ekrinných potných žliaz, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
l750;Brómhidróza;S34-05;Iné ochorenia kože, podkožia a slizníc II
l751;Chrómhidróza;S34-05;Iné ochorenia kože, podkožia a slizníc II
l752;Apokrinná miliaria;S34-05;Iné ochorenia kože, podkožia a slizníc II
l758;Iné choroby apokrinných potných žliaz;S34-05;Iné ochorenia kože, podkožia a slizníc II
l759;Choroba apokrinných potných žliaz, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
l80;Vitiligo;S34-05;Iné ochorenia kože, podkožia a slizníc II
l810;Pozápalová hyperpigmentácia;S34-05;Iné ochorenia kože, podkožia a slizníc II
l811;Chloazma;S34-05;Iné ochorenia kože, podkožia a slizníc II
l812;Pehy;S34-04;Iné ochorenia kože, podkožia a slizníc
l813;Škvrny farby bielej kávy [café au lait];S34-04;Iné ochorenia kože, podkožia a slizníc
l814;Iná melanínová hyperpigmentácia;S34-05;Iné ochorenia kože, podkožia a slizníc II
l815;Leukoderma, nezatriedená inde;S34-05;Iné ochorenia kože, podkožia a slizníc II
l816;Iná porucha zo zníženej tvorby melanínu;S34-05;Iné ochorenia kože, podkožia a slizníc II
l817;Pigmentová purpura;S34-04;Iné ochorenia kože, podkožia a slizníc
l818;Iné poruchy pigmentácie, bližšie určené;S34-05;Iné ochorenia kože, podkožia a slizníc II
l819;Porucha pigmentácie, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
l82;Seboroická keratóza;S34-04;Iné ochorenia kože, podkožia a slizníc
l84;Kurie oko a mozoľ;S34-04;Iné ochorenia kože, podkožia a slizníc
l850;Získaná ichtyóza;S34-05;Iné ochorenia kože, podkožia a slizníc II
l851;Získaná keratóza (keratoderma) dlaní a chodidiel;S34-05;Iné ochorenia kože, podkožia a slizníc II
l852;Keratosis punctata dlaní a chodidiel;S34-05;Iné ochorenia kože, podkožia a slizníc II
l853;Xerosis cutis;S34-04;Iné ochorenia kože, podkožia a slizníc
l858;Iné zhrubnutie epidermy, bližšie určené;S34-05;Iné ochorenia kože, podkožia a slizníc II
l859;Zhrubnutie epidermy, bližšie neurčené;S34-05;Iné ochorenia kože, podkožia a slizníc II
l870;Folikulová a parafolikulová keratóza prenikajúca do kože [Kyrleova];S34-05;Iné ochorenia kože, podkožia a slizníc II
l872;Elastosis perforans serpiginosa;S34-05;Iné ochorenia kože, podkožia a slizníc II
l878;Iné poruchy transepidermálnej eliminácie;S34-05;Iné ochorenia kože, podkožia a slizníc II
l879;Choroba transepidermálnej eliminácie, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
l900;Lichen sclerosus et atrophicus;S34-05;Iné ochorenia kože, podkožia a slizníc II
l901;Anetodermia, Schweningerov-Buzziho typ;S34-05;Iné ochorenia kože, podkožia a slizníc II
l902;Anetodermia, Jadassohnov-Pellizzariho typ;S34-05;Iné ochorenia kože, podkožia a slizníc II
l903;Idiopatická atrophodermia, Pasiniho-Pieriniho typ;S34-05;Iné ochorenia kože, podkožia a slizníc II
l904;Acrodermatitis chronica atrophicans;S34-05;Iné ochorenia kože, podkožia a slizníc II
l905;Jazvové stavy a fibróza kože;S34-04;Iné ochorenia kože, podkožia a slizníc
l906;Striae cutis atrophicae;S34-04;Iné ochorenia kože, podkožia a slizníc
l908;Iná atrofická choroba kože;S34-05;Iné ochorenia kože, podkožia a slizníc II
l909;Atrofická choroba kože, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
l910;Hypertrofická jazva (keloid);S34-04;Iné ochorenia kože, podkožia a slizníc
l918;Iná hypertrofická choroba kože;S34-05;Iné ochorenia kože, podkožia a slizníc II
l919;Hypertrofická choroba kože, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
l921;Necrobiosis lipoidica, nezatriedená inde;S34-05;Iné ochorenia kože, podkožia a slizníc II
l922;Granuloma faciale (eozinofilný granulóm kože);S34-05;Iné ochorenia kože, podkožia a slizníc II
l923;Kožný a podkožný granulóm okolo cudzích telies;S34-05;Iné ochorenia kože, podkožia a slizníc II
l928;Iná granulomatózna choroba kože a podkožného tkaniva;S34-05;Iné ochorenia kože, podkožia a slizníc II
l929;Granulomatózna choroba kože a podkožného tkaniva, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
l943;Sklerodaktýlia;S34-05;Iné ochorenia kože, podkožia a slizníc II
l948;Iné lokalizované choroby spojivového tkaniva, bližšie určené;S34-05;Iné ochorenia kože, podkožia a slizníc II
l949;Lokalizovaná choroba spojivového tkaniva, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
l985;Mucinóza kože;S34-05;Iné ochorenia kože, podkožia a slizníc II
l986;Iné infiltratívne choroby kože a podkožného tkaniva;S34-05;Iné ochorenia kože, podkožia a slizníc II
l988;Iná choroby kože a podkožného tkaniva, bližšie určené;S34-05;Iné ochorenia kože, podkožia a slizníc II
l989;Choroba kože a podkožného tkaniva, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
p831;Novorodenecký toxický erytém;S34-05;Iné ochorenia kože, podkožia a slizníc II
p836;Pupkový polyp u novorodenca;S34-05;Iné ochorenia kože, podkožia a slizníc II
p838;Iná bližšie určená choroba kože špecifická pre plod a novorodenca;S34-05;Iné ochorenia kože, podkožia a slizníc II
p839;Porucha kože špecifická pre plod a novorodenca, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
q183;Kožná riasa šije [Pterygium colli];S34-04;Iné ochorenia kože, podkožia a slizníc
q810;Jednoduchá bulózna epidermolýza;S34-05;Iné ochorenia kože, podkožia a slizníc II
q818;Iná bulózna epidermolýza;S34-05;Iné ochorenia kože, podkožia a slizníc II
q819;Bulózna epidermolýza, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
q820;Dedičný lymfedém;S34-04;Iné ochorenia kože, podkožia a slizníc
q822;Mastocytóza;S34-05;Iné ochorenia kože, podkožia a slizníc II
q823;Incontinentia pigmenti;S34-05;Iné ochorenia kože, podkožia a slizníc II
q824;Ektodermálna dysplázia (anhidrotická);S34-05;Iné ochorenia kože, podkožia a slizníc II
q825;Vrodený nenádorový névus;S34-04;Iné ochorenia kože, podkožia a slizníc
q828;Iná vrodená chyba kože, bližšie určená;S34-05;Iné ochorenia kože, podkožia a slizníc II
q829;Vrodená chyba kože, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
q840;Vrodená alopécia;S34-05;Iné ochorenia kože, podkožia a slizníc II
q841;Vrodené morfologické zmeny vlasov, nezatriedené inde;S34-05;Iné ochorenia kože, podkožia a slizníc II
q842;Iná vrodená chyba vlasov;S34-05;Iné ochorenia kože, podkožia a slizníc II
q843;Anonychia;S34-05;Iné ochorenia kože, podkožia a slizníc II
q844;Vrodená leukonychia;S34-05;Iné ochorenia kože, podkožia a slizníc II
q845;Zväčšené a hypertrofické nechty;S34-05;Iné ochorenia kože, podkožia a slizníc II
q846;Iná vrodená chyba nechtov;S34-05;Iné ochorenia kože, podkožia a slizníc II
q848;Iná vrodená chyba spoločnej (kožnej) pokrývky,bližšie určená;S34-05;Iné ochorenia kože, podkožia a slizníc II
q849;Vrodená chyba spoločnej (kožnej) pokrývky, bližšie neurčená;S34-05;Iné ochorenia kože, podkožia a slizníc II
r21;Raš a iné nešpecifické kožné vyrážky;S34-04;Iné ochorenia kože, podkožia a slizníc
r220;Lokalizované zdurenie, útvar, hrča na hlave;S34-04;Iné ochorenia kože, podkožia a slizníc
r221;Lokalizované zdurenie, útvar, hrča na krku;S34-04;Iné ochorenia kože, podkožia a slizníc
r222;Lokalizované zdurenie, útvar, hrča na trupe;S34-04;Iné ochorenia kože, podkožia a slizníc
r223;Lokalizované zdurenie, útvar, hrča na hornej končatine;S34-04;Iné ochorenia kože, podkožia a slizníc
r224;Lokalizované zdurenie, útvar, hrča na dolnej končatine;S34-04;Iné ochorenia kože, podkožia a slizníc
r227;Lokalizované zdurenie, útvar, hrča na viacerých miestach;S34-04;Iné ochorenia kože, podkožia a slizníc
r229;Lokalizované zdurenie, útvar, hrča, bližšie neurčená;S34-04;Iné ochorenia kože, podkožia a slizníc
